file_name,transcript
958.wav,ബെംഗളൂരു ആസ്ഥാനമായുള്ള എസ്എസ് ഓട്ടോമേഷന് എന്ന സ്ഥാപനം സ്പോണ്സര് ചെയ്തതാണ് ജര്മ്മന് സാങ്കേതികവിദ്യയില് പ്രവര്ത്തിക്കുന്ന യൂണിറ്റ്
959.wav,രോഗങ്ങൾ അല്ലെങ്കിൽ കീടങ്ങളെ നിന്ന് ചെടികൾ കൈകാര്യം മികച്ച മാർഗം തളിക്കുകയാണ്
960.wav,യാതൊരു വിധ പ്രതിരോധ മാര്ഗങ്ങളും ഇല്ലാതെയാണ് ടെന്റുകള് കെട്ടി വിനോദസഞ്ചാരികളെ താമസിപ്പിച്ചതെന്ന് വനം വകുപ്പും കണ്ടെത്തി
961.wav,രോഗവ്യാപനഘട്ടമായതിനാൽ ഇപ്പോൾ സ്കൂളുകൾ തുറക്കുന്ന കാര്യം ആലോചനയിലില്ലെന്നും എന്നാൽ നിയന്ത്രണങ്ങളിൽ കൂടുതൽ ഇളവുകൾ നൽകുന്നതിനോട് സംസ്ഥാനത്തിനു യോജിപ്പാണെന്നും മുഖ്യമന്ത്രി പറഞ്ഞു
962.wav,ചൈനയുടെ സാമ്പത്തിക മേഖലയില് ജിഡിപി വ്യത്യാസം സംഭവിച്ചാല് ആഗോള തലത്തില് മാന്ദ്യത്തിന് കാരണമാകും
963.wav,ഇന്ത്യക്ക് സ്വാതന്ത്രം നേടിക്കൊടുത്ത മഹാത്മാ ഗാന്ധിയെപ്പോലും ഞെട്ടിപ്പിക്കുന്ന തരത്തിലാണ് ഇന്ത്യയിലെ ചില പ്രവര്ത്തികള്
964.wav,രണ്ട് രാജ്യങ്ങളുമായി അതിര്ത്തി പങ്കിടുന്ന സുപ്രധാന പ്രദേശമായിരുന്നിട്ടുപോലും ഇന്ത്യാഗവണ്മെന്റ് തങ്ങളെ അവഗണിക്കുകയാണെന്നും ഇവര് പറയുന്നു
965.wav,തിരഞ്ഞെടുപ്പില് ജയിച്ച് ഭൂരിപക്ഷം നേടിയല്ലാതെ മന്ത്രിസഭയുണ്ടാക്കാന് പാടില്ല എന്ന് പണ്ടേ പാര്ട്ടിയില് വ്യവസ്ഥയുണ്ട്
966.wav,സ്ഥിതി ഏതാനും സൈനിക കേന്ദ്രങ്ങളിൽ വളരെ മറ്റ് സർക്കാർ ശാഖകൾ ഉണ്ട്
967.wav,വെസ്റ്റേണ് മിഷിഗണ് യൂണിവേഴ്സിറ്റിയില് ഉന്നതപഠനത്തിനായി പോകവെ യുഎസിലേക്കുള്ള വിമാനത്തില് അറസ്റ്റിലായ പതിനേഴുകാരനും വധശിക്ഷ നല്കിയവരില് ഉള്പ്പെടുന്നു
968.wav,ഈ സ്ത്രീ അവയവം മനുഷ്യരിലും മറ്റു സസ്തനികളിലും ഒട്ടക പക്ഷിയിലും മറ്റു ചില മൃഗങ്ങളിലും കണ്ടു വരുന്നു
969.wav,തോമസ് ചാണ്ടി രാജിവച്ച വിവാദം അവസാനിക്കുന്നതിന് മുൻപാണ് മന്ത്രിസഭയിൽ നിന്ന് രണ്ടാമതായി രാജിവച്ച ശശീന്ദ്രനെ വീണ്ടും മന്ത്രിയാക്കണമെന്ന് ആവശ്യം ഉയർന്നത്
970.wav,ഇന്ത്യയ്ക്ക് വേണ്ടി ടെസ്റ്റില് അരങ്ങേറ്റം കുറിച്ചപ്പോള് മായങ്ക് കാണിച്ച മികവും താരത്തെ ഇംഗ്ലണ്ടിലേക്ക് അയക്കുന്നതിന് തുണയായി
971.wav,ഇത് രാജ്യത്തെ ജലസംഭരണികളിലെ വെള്ളം കഴിഞ്ഞ പത്തുവര്ഷത്തെ ശരാശരിയേക്കാള് വളരെ ഉയര്ന്ന നിലയിലേക്കെത്തിക്കാന് കാരണമായി
972.wav,മറ്റുള്ളവരില്നിന്ന് പഠിക്കാന് കഴിയുന്നു എന്നതിന്റെ ഒന്നാമത്തെ ലക്ഷണം നമുക്ക് വിനയമുണ്ടാവുക എന്നതാണ്
973.wav,ഇമാമിനെ പോലെ തന്നെ ടീമിന്റെ മൊത്തം പ്രകടനത്തിലെ മെല്ലെപ്പോക്കിനെതിരെ മുന് താരങ്ങളടക്കം രംഗത്തെത്തിയിട്ടുണ്ട്
974.wav,ദുരന്ത സാധ്യതാ മേഖല എന്ന നിലയിലുള്ള പ്രവര്ത്തനങ്ങള് സംസ്ഥാനത്ത് പര്യാപ്തമല്ല എന്നും സമിതി നിരീക്ഷിക്കുന്നു
975.wav,വിചാരണയ്ക്കിടെ ആറു സ്ത്രീകള് അവരെ ഹാര്വി വെയ്ന്സ്റ്റൈന് ലൈംഗികമായി പീഡിപ്പിച്ചതായി സാക്ഷിപ്പെടുത്തി
976.wav,കാടും നാടും വേര്തിരിച്ച് നാട്ടിലേക്ക് മൃഗങ്ങള് എത്താതിരിക്കുന്നതിന് അനുയോജ്യമായ പദ്ധതി നടപ്പിലാക്കും
977.wav,മുന്നണിയില് സൌഹൃദമത്സരം പാടില്ലെന്ന് പറഞ്ഞ കെ മുരളീധരന് ആന്റണി രാജുവിന്റെ പ്രസ്താവന അതിരു കടന്നതാണെന്നും വ്യക്തമാക്കി
978.wav,പുരാതന ഈജിപ്തുകാർ വെറുമൊരു കൊച്ചുപാകിയെടുത്ത് ആൻറിബയോട്ടിക്കായി ഒരു മുറിയിൽ പ്രയോഗിച്ചു
979.wav,ലോക്സഭയില് കോണ്ഗ്രസിലെ പാര്ലമെന്ററി പാര്ട്ടി ചീഫ്വിപ്പാണ് പയ്യന്നൂര് സ്വദേശിയായ കെ സി വേണുഗോപാല്
980.wav,ക്ലച്ച് റിലീസ് ചെയ്യുമ്പോള് വാഹനം സ്മൂത്തായി തന്നെ മുന്നോട്ടു നീങ്ങണം
981.wav,ഗൽവാനിൽ വീരമൃത്യു വരിച്ച കേണൽ ബി സന്തോഷ് ബാബുവിന് മഹാവീർ ചക്ര നൽകിയേക്കും
982.wav,തന്റെ ജീവിതകാലം മുഴുവൻ പണിയെടുത്താലും ബിൽത്തുക മുഴുവൻ അടച്ച് തീർക്കാൻ കഴിയുമെന്ന് കരുതുന്നില്ലെന്നും ദേശീയ വാർത്താ ഏജൻസിയോട് പ്രതികരിച്ചു
983.wav,മലയാളത്തിലെ ഏറ്റവും ജനപ്രിയ ചാനൽ ഷോയായിരുന്നു നടൻ സുരേഷ് ഗോപി അവതാരിപ്പിച്ചിരുന്ന നിങ്ങൾക്കും ആകാം കോടീശ്വരൻ
984.wav,വെള്ളിയാഴ്ച ഉച്ചയ്ക്ക് മുസ്ലിങ്ങൾക്കും ഞായറാഴ്ച രാവിലെ ക്രിസ്ത്യാനികൾക്കുമെന്ന പോലെ ശനിയാഴ്ച വൈകുന്നേരമാകാം ഇത്
985.wav,ഉയര്ന്ന പിഴ നല്കാന് പലര്ക്കും കഴിയാത്തതിനെത്തുടര്ന്ന് കൂടുതല് കേസുകളും കോടതിയിലേക്ക് അയച്ചു
986.wav,എന്നാൽ ഇപ്പോൾ വിജിലൻസ് കുറ്റപത്രം നൽകിയപ്പോൾ അന്നത്തെ മേയറായിരുന്ന ജെ ചന്ദ്ര മാത്രമാണ് പ്രതിപ്പട്ടികയിൽ ഉൾപ്പെട്ടത്
987.wav,അതിപ്രധാനമായ രേഖകളോ തീരുമാനങ്ങളോ അത്തരം ബന്ധങ്ങള് പുലര്ത്തിപ്പോരുന്നവരെ ഏല്പിക്കാതിരിക്കുവാനുള്ള ജാഗ്രത നാം കാണിക്കണം
988.wav,ആദ്യത്തെ ഷൈനി മെമ്മോറിയല് ഓള് യുകെ വടംവലി കിരീടം ആതിഥേയരായ ബര്മ്മിംഗ്ഹാം സിറ്റി മലയാളി കമ്യൂണിറ്റിക്ക്
989.wav,ആശുപത്രിയിലെ സ്റ്റാഫ് നഴ്സും യുഎൻഎ യൂണിറ്റ് സെക്രട്ടറിയുമായ സജ്ന രതീഷിനെ പുറത്താക്കിയിരുന്നു
990.wav,തന്റെ മന്ത്രിസഭയില് പാതിയിലേറെ വനിതകളെ ഉള്ക്കൊള്ളിച്ചുകൊണ്ട് അദ്ദേഹം സ്ത്രീപ്രാതിനിധ്യത്തിന്റെ കാര്യത്തില് പുതിയ റെക്കോര്ഡ് സൃഷ്ടിച്ചു
991.wav,റവന്യൂ വകുപ്പും നഗരസഭയും ജില്ലാ ഭരണകൂടവും ഇൌ കൈയേറ്റത്തിന് ഒരുപോലെ ഉത്തരവാദികളാണ്
992.wav,സര്വശിക്ഷാ അഭിയാന്റെയും തൃശൂര് ഓട്ടിസം സൊസൈറ്റിയുടെയും കീഴിലുള്ള ഓട്ടിസം ട്രെയ്നിങ് സെന്ററാണ് പൂജയുടെ സമഗ്രമായ മാറ്റത്തിനാവശ്യമായ പരിശീലനങ്ങള് നല്കിയത്
993.wav,ആശ്രാമം മണ്ഡലത്തിന്റെ ആഭിമുഖ്യത്തില് വിജയദശമി ആഘോഷം ശ്രീകൃഷ്ണസ്വാമി ക്ഷേത്രാങ്കണത്തില് വന് ജനാവലിയുടെ സാന്നിധ്യത്തില് നടത്തി
994.wav,സിന്തറ്റിക് മെറ്റീരിയലുകൾ കൊണ്ടുള്ള മെത്തകൾ ശരീരത്തിന് ചൂടുണ്ടാക്കുകയും ഉണരുമ്പോൾ ക്ഷീണം കൂട്ടുകയും ചെയ്യും
995.wav,എല്ലാ പാർട്ടികളേയും പോലെ ആം ആദ്മിയിലും ഹൈക്കമാൻഡ് സംസ്കാരം വളരാൻ അനുവദിക്കുന്നത് നല്ലതല്ലെന്ന് പ്രശാന്ത് ഭൂഷൺ തുറന്നടിച്ചു
996.wav,അദ്ദേഹത്തിന്റെ അഹങ്കാരം കാരണം കോറസ് ഇടപാടിൽ തെറ്റായ ബിസിനസ് തീരുമാനമുണ്ടാക്കിയെന്നും അതുവഴി ഇരട്ടി തുകക്കാണ് ഇടപാട് നടന്നതെന്നും മിസ്ട്രി കുറ്റപ്പെടുത്തി
997.wav,നാടാർക്ക് ആദ്യം കീഴ്ക്കോടതി മൂന്നുമാസം തടവും പിഴയും ചുമത്തിയെങ്കിലും അഡീഷണൽ സെഷൻസ് കോർട്ട് കുറ്റവിമുക്തമാക്കുകയായിരുന്നു
998.wav,ഇപ്പോള് കാടുകയറിയ ഇവിടം തെരുവുനായകള്ക്കും സാമൂഹ്യവിരുദ്ധര്ക്കും തമ്പടിക്കാനുള്ള ഇടമായി മാറിയിരിക്കകുയാണ്
999.wav,രണ്ടും രണ്ടാണ്ണെന്ന് മനസ്സിലാക്കാനുള്ള വിവേകം നൂറ് ശതമാനം സാക്ഷരത അവകാശപ്പെടുന്ന നമ്മുടെ പൊതുസമൂഹം കാണിക്കണം
1000.wav,ഈ കൂടിക്കാഴ്ചയില് രാകുല് കൃഷ്ണ ഒത്തുതീര്പ്പ് സന്നദ്ധത അറിയിച്ചെന്നും വിവരങ്ങള് ഉണ്ട്
1001.wav,പണിമുടക്കിന് ഐക്യദാര്ഢ്യം പ്രഖ്യാപിച്ച് ജനുവരി ആറിന് ജില്ലയിലൊട്ടാകെ പ്രകടനം സംഘടിപ്പിക്കുവാന് ജില്ലയിലെ പാര്ട്ടി ഘടകങ്ങളോടും യോഗം അഭ്യര്ത്ഥിച്ചു
1002.wav,ഒടുവിൽ കോടതിയുടെ മധ്യസ്ഥതയിൽ ശമ്പളവും ആനുകൂല്യങ്ങളും നൽകി കൊണ്ട് സ്പോൺസർ ഒത്തുതീർപ്പിന് തയ്യാറായി
1003.wav,തെരഞ്ഞെടുപ്പ് പ്രഖ്യാപിക്കുന്ന സമയത്തിന് മുന്പ് നിരവധി ഫയലുകള് തന്റെ മുന്നില് വന്നിട്ടുണ്ട്
1004.wav,ദേശീയ പുരസ്കാര ജേതാവായ മലയാളി സൌണ്ട് എൻജിനിയർ സനൽ ജോർജാണ് സിനിമയുടെ ശബ്ദസംവിധാനം നിർവഹിച്ചിരിക്കുന്നത്
1005.wav,നിരവധി പ്രമുഖര് ഇതിനോടകം തന്നെ മന്ത്രിയുടെ പ്രവര്ത്തനങ്ങളെ അഭിനന്ദിച്ച് രംഗത്ത് എത്തിയിരുന്നു
1006.wav,രാഷ്ട്രീയ പ്രവർത്തനത്തിനും ഖലിസ്ഥാൻ വിരുദ്ധ പോരാട്ടത്തിനുമൊപ്പം ബൽവിന്ദർ നാട്ടിൽ സാമൂഹിക ക്ഷേമ പ്രവർത്തനങ്ങളിലും ഭാഗമായി
1007.wav,സ്റ്റാറ്റസ്കോ നിലനിര്ത്തണം വിജയസാധ്യത പരിഗണിച്ച് സീറ്റ് വച്ച് മാറ്റത്തിന് തയ്യാറെന്നും പിജെ ജോസഫ് പറയുന്നു
1008.wav,പിന്നീടാണ് ജാലിയന് വാലാബാഗും ഗാന്ധിയുടെ പോര്ട്രേയ്റ്റും പോസ്റ്ററില് കൊണ്ടുവരാമെന്ന് ചിന്തിക്കുന്നത്
1009.wav,ചാത്തന്നൂര് പഞ്ചായത്ത് ഭരണം ബിജെപിയുടെ കരങ്ങളില് എത്തുമെന്നു ഭയന്നുകൊണ്ട് വളരെ ആസൂത്രിതമായാണ് മുന്നണികള് നീക്കം നടത്തിയത്
1010.wav,മലയാളികളടക്കം ആയിരത്തോളം ഇന്ത്യക്കാരെ തിരികെ എത്തിക്കാൻ മുൻകൈ എടുത്തത് കേന്ദ്രസർക്കാരാണെന്ന് സുഷമ ട്വിറ്ററിൽ കുറിച്ചു
1011.wav,കഥ പറയാന് അറിയാത്തതുകൊണ്ട് സ്ക്രിപ്റ്റ് അങ്ങനെതന്നെ അവരുടെ ശബ്ദം അനുകരിച്ചാണ് ഞങ്ങള് പറഞ്ഞത്
1012.wav,ഇതേ പോലെ നാട്ടുകാർക്ക് മുന്നിൽ ഒരു സാധുവായി നടിച്ച് ദന്തഡോക്ടറെ ടെറസിൽ കഞ്ചാവ് ചെടി കൃഷി ചെയ്തതിന് എക്സൈസ് സംഘം
1013.wav,മുംബൈ ടൈംസ് പത്രത്തിന്റെ പത്രാധിപരും ടൈംസ്ഓഫ് ഇന്ത്യ പത്രത്തിന്റെ ഞായറാഴ്ച പതിപ്പിന്റെ പത്രാധിപരുമായിരുന്നു ഫാത്തിമ സക്കറിയ
1014.wav,കണ്ണൂര് ജില്ലയിലെ പ്രളയബാധിത പ്രദേശങ്ങളില് ജപ്തി നടപടിയുമായി സഹകരണ ബാങ്കുകള്
1015.wav,തലസ്ഥാനത്തെ ഹിൽട്ടൺ ഗാർഡൻ ഇന്നിൽ നടന്ന ഉച്ചകോടിയിൽ അമ്പതിലേറെ സ്റ്റാർട്ടപ്പ് സംരംഭകർ പങ്കെടുത്തു
1016.wav,ഒരു ആദിവാസി പെണ്കുട്ടിയ്ക്ക് നേരെ ലൈംഗികാതിക്രമം ഉണ്ടായതായ ആരോപണത്തെ തുടര്ന്നാണ് സംഘര്ഷം
1017.wav,വിവാഹനിശ്ചയം കഴിഞ്ഞിട്ടും പ്രണയത്തില് നിന്നു പിന്മാറാതെ ഇയാള് ഇന്ദുവിനെ നിരന്തരം സമ്മര്ദ്ദത്തിലാക്കുകയായിരുന്നുവെന്നും അന്വേഷണത്തില് വ്യക്തമായി
1018.wav,പാക്കിസ്ഥാനും സൌദിക്കും സമാന താൽപര്യങ്ങളുള്ള വിഷയങ്ങൾ സൈനിക മേധാവിയും സൌദി സ്ഥാനപതിയും തമ്മിലുള്ള കൂടിക്കാഴ്ചയിൽ ചർച്ചയായെന്നും പ്രസ്താവനയിലുണ്ട്
1019.wav,എറണാകുളം കലൂരിൽ ഉള്ള സിയാദ് ടവറിൽ ടേക്ക് ഓഫ് എന്ന സ്ഥാപനത്തിലാണ് ഇവർ ജോലിക്ക് വേണ്ടി പണം അടച്ചത്
1020.wav,കേസ് റദ്ദാക്കണമെന്നാവശ്യപ്പെട്ട് സ്നിഗ്ധ നല്കിയ ഹര്ജി പരിഗണിക്കുമ്പോഴാണ് കോടതി ഇങ്ങനെ പറഞ്ഞത്
1021.wav,വിദ്യാര്ത്ഥികളോട് കൊലപാതകം നടത്താന് മടിക്കേണ്ട എന്ന് ആഹ്വാനം ചെയ്തുള്ള പ്രസ്താവനയാണ് വിവാദത്തിലായിരിക്കുന്നത്
1022.wav,റോഡിനെ ചൊല്ലിയുള്ള തര്ക്കത്തിന്റെ പേരിലാണ് ഗുണ്ടാസംഘം തിരുവനന്തപുരത്തെ നിസാമുദ്ദീന്റെ വീട്ടിലെത്തി ആക്രമണം നടത്തിയത്
1023.wav,നമ്മുടെ ക്ലാസ് റൂമുകളില് ഏറ്റവും കൂടുതല് മുഴങ്ങുന്ന ശബ്ദം സൈലന്സ് എന്നതാണ്
1024.wav,ഗോഷ്മഹല് നിയോജകമണ്ഡലത്തിലെ എംഎല്എയായ രാജാ സിങ്ങാണ് അനുമതി തേടി പോലീസിനെ സമീപിച്ചത്
1025.wav,നാല് മിനിറ്റിനുശേഷം ഗോവയുടെ ആരണ് ഡിസില്വ ലീഡ് ഉയര്ത്താനുള്ള അവസരം നഷ്ടമാക്കി
1026.wav,ശബരിമല വിഷയവുമായി ബന്ധപ്പെട്ട് ഇരുണ്ട യുഗത്തിലേക്ക് പോകാനില്ലെന്ന മുദ്രാവാക്യമുയർത്തി ജനുവരി ഒന്നിന് കാസര്കോഡ് മുതൽ തിരുവനന്തപുരം വരെയാണ് മതിൽ
1027.wav,അകലെയുള്ള ക്ഷേത്രങ്ങളിലും ബന്ധുഗൃഹങ്ങളിലും കുടുംബസമേതം സന്ദര്ശിക്കേണ്ട തിന്റെ അനിവാര്യത അയാള്ക്കോര്മ്മ വന്നത് വീട്ടി ല് പത്മിനി വന്നപ്പോഴാണ്
1028.wav,തച്ചിലിന്റെ കഥകളുടെ പഠനത്തിന് ആമുഖമായി ഉപനിഷത്തുകളേയും മിത്തുകളേയും കുറിച്ച് പറഞ്ഞുവെന്നതിനര്ഥം തച്ചില് കഥകള് സമകാലികങ്ങളല്ല എന്നല്ല
1029.wav,എന്നാൽ ചിത്രത്തെക്കുറിച്ച് ഇപ്പോൾ പുറത്തുവരുന്ന വാർത്ത സിനിമ പ്രേമികളെ കൂടുതൽ ആവേശത്തിലാക്കുന്നതാണ്
1030.wav,സ്റ്റീല് കത്തികള്ക്ക് രോഗം ശമിപ്പിക്കാന് അദൃശ്യമായ ഒരു ശക്തിയുണ്ടെന്നാണ് വിശ്വസിക്കുന്നത്
1031.wav,നിര്ഗുണ നിരാകാര സ്വരൂപമായ ബ്രഹ്മത്തെ തന്നെയാണ് സഗുണ സാകാരമായി പലതായി കണ്ട് ആരാധിക്കുന്നത് എന്ന് വ്യക്തമാക്കുന്നു
1032.wav,ഇന്ത്യന് ഉപഭൂഖണ്ഡത്തില് അഞ്ച് വിക്കറ്റെടുക്കുന്ന ഏറ്റവും പ്രായം കൂടിയ ബൌളറെന്ന നേട്ടം ഹാഡ്ലില്നിന്ന് ആന്ഡേഴ്സണ് സ്വന്തമാക്കി
1033.wav,അതേസമയം യുഡിഎഫ് പ്രചരണങ്ങളില് സഹകരിക്കില്ലെന്ന് പറഞ്ഞ പിജെ ജോസഫ് ഇന്ന് നിലപാട് മയപ്പെടുത്തി
1034.wav,അവസാന മിനിറ്റുകളില് കളംനിറഞ്ഞു കളിച്ച ബെല്ഫോര്ട്ടിനെ പിന്വലിച്ച് ഡക്കന്സ് നാസണെയും കോച്ച് കോപ്പല് പരീക്ഷിച്ചു
1035.wav,പൌരത്വ ഭേദഗതി നിയമത്തിനെതിരെയുള്ള പ്രതിഷേധത്തില് കേരളം മാതൃകയാണെന്ന് പ്രഖ്യാപിച്ചുകൊണ്ടാണ് ധനമന്ത്രി തോമസ് ഐസക് ബജറ്റ് അവതരണം തുടങ്ങിയത്
1036.wav,സാധനങ്ങള് കടയില് ഉണ്ടായിട്ടും റേഷന് നിഷേധിച്ചാല് പരാതി നല്കുകയും ചെയ്യാം
1037.wav,പല സ്ഥാപന ങ്ങളും വ്യത്യസ്ത നിരക്കിലാണ് ഫയല് ഓപ്പണ് ചെയ്യുന്നതിന്ഫീസ് ഈടാക്കുന്നത്
1038.wav,പഴയ ഹിന്ദി സിനിമ പേരു പോലെ തോന്നിക്കുന്ന ജഗ്ഗുഭായി ഖുറാന സാബ് എന്ന ബാനറില് ആണ് ചിത്രം പുറത്തിറങ്ങുന്നത്
1039.wav,ചായവില്പ്പനക്കാരാനാണ് എന്ന് അഭിമാനത്തോടെ പറയുന്നതൊന്നും ശരിയല്ലെന്നും മോഡിയെ പറ്റി മുകുന്ദന് പറഞ്ഞു
1040.wav,എക്സിക്യൂട്ടീവ് കമ്മിറ്റി ചേർന്ന ശേഷം തുടർ നടപടികളുമായി മുന്നോട്ടു പോകുമെന്നും ഭാരവാഹികൾ വ്യക്തമാക്കി
1041.wav,ഇന്നലെ നടന്ന ചടങ്ങിൽ ആർട്ടിസ്റ്റ് വില്ലേജ് എന്നു പേരിട്ട ഭവനസമുച്ചയത്തിന്റെ ഉദ്ഘാടനം ന്ത്രി തോമസ് ഐസക് ഉദ്ഘാടനം ചെയ്തു
1042.wav,തുളസിയെ പൂജിക്കുന്നതിന് അഭിഷേകം ചെയ്താല് ആയിരം അമൃതകുംഭങ്ങള് കൊണ്ട് അഭിഷേകം ചെയ്തതിന് തുല്യമാണ് എന്നാണ് കണക്കാക്കുന്നത്
1043.wav,പാലം നിര്മാണത്തിനായി ഉപയോഗിച്ച സിമന്റ് അടക്കമുള്ള സാമഗ്രികളുടെ സാമ്പിളുകള് നേരത്തെ വിദഗ്ദ സംഘത്തിനൊപ്പം വിജിലന്സ് ഉദ്യോഗസ്ഥര് പാലം സന്ദര്ശിച്ച് ശേഖരിച്ചിരുന്നു
1044.wav,ദേശീയതയുടെ മണ്ഡലത്തില് മുന്വിധികളും പ്രത്യയശാസ്ത്രവും അടിച്ചേല്പിക്കുന്നതിനോട് എളുപ്പം പ്രതികരിക്കുന്നവരാണ് വിശേഷിച്ചും ശാസ്ത്രജ്ഞര്
1045.wav,രണ്ട് മാസം മുമ്പ് ടീച്ചര്ക്കൊപ്പം ഒളിച്ചോടിയ പെണ്കുട്ടിയെ വീട്ടുകാര് ബലം പ്രയോഗിച്ച് തിരിച്ചുകൊണ്ടുവരുകയും പഠനം നിര്ത്തിവയ്ക്കുകയും ചെയ്തിരുന്നു
1046.wav,അറ്റകുറ്റപ്പണി ആരംഭിക്കാത്ത റോഡുകളുടെ ചുമതലക്കാരായ ഉദ്യോഗസ്ഥര്ക്കു കാരണം കാണിക്കല് നോട്ടീസ് നല്കാന് ജില്ലാ കളക്ടര് ഉത്തരവിട്ടതോടെയാണ് അടിയന്തരമായി അറ്റകുറ്റപ്പണികള് ആരംഭിച്ചത്
1047.wav,രാഷ്ട്രീയം തങ്ങൾക്ക് പതിച്ചുകിട്ടിയ തറവാട്ടുസ്വത്താണെന്ന് കരുതുന്ന കക്ഷിരാഷ്ട്രീയത്തമ്പുരാക്കന്മാരാണു ജനപക്ഷരാഷ്ട്രീയത്തെ അരാഷ്ട്രീയമെന്ന് മുദ്ര കുത്തുന്നത്
1048.wav,ഝാജറിലെ ആശ്രമത്തില് നിന്നു കംപ്യൂട്ടറുകള് ഉള്പ്പെടെയുള്ള ഇലക്ട്രോണിക് സാധനങ്ങളും വസ്ത്രങ്ങളുമാണ് മോഷ്ടിക്കപ്പെട്ടത്
1049.wav,പാസഞ്ചര് ട്രെയിനുകള് സ്വകാര്യ മേഖലയെ ഏല്പ്പിച്ചു തുടങ്ങാന് റെയില്വേ മന്ത്രാലയം തീരുമാനിച്ചിട്ടുണ്ട്
1050.wav,ജയറാം തന്റെ അച്ഛനായത് കൊണ്ടുതന്നെയെന്നാണ് ഇതിനു കാളിദാസ് മറുപടി കൊടുത്തത്
1051.wav,മരുന്ന് രോഗകാരണമാകുന്ന അത്യന്തം ഗുരുതരമായ സ്ഥിതി വിശേഷമാണ് നമ്മുടെ ആരോഗ്യരംഗത്ത് നിലനില്ക്കുന്നത്
1052.wav,ലഘുവായനകള് പ്രോത്സാഹിപ്പിക്കപ്പെടുപ്പോഴും ഗഹന വായനയ്ക്കുള്ള റഫറന്സ് ഗ്രന്ഥങ്ങള് ഒരിക്കലും തുറക്കപ്പെടാതിരിക്കുന്നതും ശ്രദ്ധിക്കേണ്ടതാണ്
1053.wav,ഭരണഘടനയുടെ സംയുക്ത പട്ടികയില് ഉള്പ്പെട്ട വിഷയമായതിനാല് നിയമം നിര്മ്മിക്കാന് കേന്ദ്രത്തിന് അധികാരമുണ്ട്
1054.wav,അത്തരം ഉപകരണങ്ങൾ ഒരു രാജ്യത്തെ വീട്ടിന്റെ പ്രദേശത്ത് കേടുപാടുതീർക്കലിനോ സീസണല്ലാത്ത സൃഷ്ടിയുടെ ആവശ്യം ഒരു നല്ല സഹായി മാറുകയാണ്
1055.wav,നല്ലൊരു ജീവിത പങ്കാളിയെ തന്നതിന് ദൈവത്തോട് നന്ദി പറയുകയാണ് അനന്യ
1056.wav,കുട്ടിയുടെ വിഷാദാവസ്ഥ കണ്ട് ടീച്ചർമാർ കാര്യം തിരക്കിയപ്പോഴാണ് കിടക്കയിൽ മൂത്രമൊഴിച്ചെന്ന് പറഞ്ഞ് ചട്ടുകം പഴുപ്പിച്ച് അപ്പച്ചി പൊള്ളിച്ച വിവരം പറയുന്നത്
1057.wav,നിങ്ങളുടെ സുഹൃത്തുക്കളോട് വളരെ കളിയാക്കുകയും അവരുടെ ഉത്തരങ്ങൾ എന്താണെന്ന് കാണുകയും ചെയ്യുമ്പോഴാണ് ഈ ക്വിസുകൾ കൂടുതൽ രസകരമാക്കുന്നത്
1058.wav,ഹിമാചൽ പ്രദേശിലെ ആർമി കാന്റീൻ ഭിത്തിയിലടക്കം അഞ്ച് സ്ഥലങ്ങളിൽ ഇസ്ലാമിക് സ്റ്റേറ്റിന്റെ പോസ്റ്റർ
1059.wav,ഗുരുതരമായി പരുക്കേറ്റ് റോഡില് കിടന്നിട്ടും ആശുപത്രിയിലെത്തിക്കാന് പൊലീസ് തയാറായില്ലെന്ന് പരുക്കേറ്റ സിദ്ദിഖ് സുലൈമാന് പറഞ്ഞു
1060.wav,സംവിധായകനും പ്രിയദർശന്റെ അസിസ്റ്റന്റായി നിരവധി ചിത്രങ്ങളിൽ പ്രവർത്തിക്കുകയും ചെയ്ത സുരേഷ് കൃഷ്ണനാണ് ബിഗ് ബോസ് വീട്ടിലെ പതിനേഴാമത്തെ അതിഥി
1061.wav,വയറിങ് മുക്കുവന് വ്യക്തമായി ടച്ച് വെള്ളം അടിയിൽ സ്വാംശീകരിക്കണം കഴിയുമ്പോൾ അങ്ങനെ ഗിയർ ക്രമീകരിക്കും വേണം
1062.wav,ക്രൈസ്തവ പിന്തുണയും അന്യമാകുന്നത് സെല്വരാജും ലോറന്സും വ്യത്യസ്ത ക്രിസ്ത്യന് സഭാംഗങ്ങളായതിനാല് ക്രൈസ്തവ പിന്തുണയും ഉറപ്പിക്കാന് സാധ്യമല്ല
1063.wav,മലപ്പുറം മുത്തേടം നാരങ്ങാപ്പെടി കുമ്പളത്ത് പുത്തൻവീട്ടിൽ ഗീവർഗീസ് തോമസ് ആണ് മരണപ്പെട്ടത്
1064.wav,ഭരണഘടനാ സ്ഥാപനമായ പിഎസ്സിക്കുമേൽ ധനവകുപ്പ് ഏർപ്പെടുത്തിയിട്ടുള്ള ഇത്തരം നിയന്ത്രണത്തിലൂടെ പ്രവർത്തനം സ്തംഭിച്ചിരിക്കുകയാണ്
