file_name,transcript
1094.wav,உங்கள் மாணவர்களுடன் அவசரகால சூழ்நிலைகளை எவ்வாறு கையாள்வது என்பது ஒரு திட்டத்தை உருவாக்கவும்
1095.wav,காவிரி பிரச்சனையில் தமிழக அரசின் சட்ட ரீதியான அணுகுமுறையை வரவேற்பதாக புதிய தமிழகம் கட்சியின் தலைவர் டாக்டர் கிருஷ்ணசாமி தெரிவித்துள்ளார்
1096.wav,தமிழரின் நிலம் கபளீகரம் செய்யப்படுவதை எதிர்த்து முல்லையில் திரண்டனர் தமிழ் மக்கள்
1097.wav,மேலும் ஒரு ஆண் இரண்டு திருமணங்களுக்கு மேல் திருமணம் செய்தாலும் அந்நாட்டில் குற்றமில்லை என்பது குறிப்பிடத்தக்கது
1098.wav,காவல் துறை வழக்கை ஏற்று நடத்துமாயின் அதற்கான ஆதாரங்களை நீதிமன்றத்திலேயே சமர்ப்பிக்கிறேன்
1099.wav,அதன்படி இயற்கையில் இருந்து மின்சாரம் தயாரிக்கும் வகையில் ஒரு மிகப்பெரிய திட்டத்தினை அவர்கள் தயார் செய்துள்ளனர்
1100.wav,உலகம் முழுவதும் தேர்தலின்போது வாக்களித்து விட்டு வெளியே வருபவர்களிடம் கருத்துக் கணிப்பு நடத்தி யார் ஆட்சியைப் பிடிப்பார்கள் என ஊடகங்கள்
1101.wav,அன்னியர்கள் நாட்டைவிட்டு வெளியேறிய காலத்திலிருந்தே தமிழ்த் தேசத்தை அரசாங்கம் அழிக்கத் தொடங்கவிட்டது
1102.wav,அறம் காக்க அறச் சாலை உருவாக்கினாய் மரம் காக்க படை சாலை உருவாக்கினாய் உயர் கல்விக் கூடங்கள் உருவாக்கினாய்
1103.wav,ஒட்டன்சத்திரம் அருகே அடுத்தவர் வீட்டிற்கு தீ வைத்த பெண் உடல் மீது தீப்பற்றியது
1104.wav,ஜப்பானிய புதிய தூதரக கட்டட அனுமதியை ரத்து செய்தது கொரியா
1105.wav,மாயமான மலேசிய விமான பகுதிகளை தேடும் நார்வே நாட்டு ஆட்டோ லைனர் கப்பல்
1106.wav,அவன் நெஞ்சுக்குள் கனமாக நிறைந்த குளிர்ந்த காற்றை அழுத்தி வெளியே விட்டான்
1107.wav,லிபியாவின் எகிப்தின் மொஹமட் மோர்சி மற்றும் மோம்மர் கடாபி ஆகியோர் அந்த நேரத்தில் தலைவர்கள் ஆவர்
1108.wav,யாழில் திறக்கப்பட்ட காணாமல் ஆக்கப்பட்டோர் அலுவலகத்திற்கு எதிர்ப்புத் தெரிவித்து வவுனியாவில் ஆர்ப்பாட்டம்
1109.wav,யுத்தம் நடைபெற்ற காலத்தில் வடக்கில் விடுதலைப் புலிகளின் முகாம்களில் இருந்து மீட்கப்பட்ட வெளிநாடுகளில் தயாரிக்கப்பட்ட பல்வேறு உபகரணங்கள்
1110.wav,ஆடி மாதம் முதல் தேதியை முன்னிட்டு கேரளாவில் வளர்ப்பு யானைகளுக்கு யானையூட்டு விழா விமர்சையாக நடைபெற்றது
1111.wav,இந்திய இராணுவத்தில் பெண் அதிகாரிகள் ஓய்வுக் காலம் வரை பணியாற்ற அனுமதி
1112.wav,மத்திய அரசின் திட்டங்கள் செயல்பாடு குறித்து புள்ளிவிவரம் கேட்டு பாஜகவினா் மனு
1113.wav,கரப்பான்பூச்சிக்கு அறுவை சிகிச்சை செய்து பிரசவம் பார்த்த மருத்துவர் வைரல் வீடியோ
1114.wav,அந்த படம் ஒரு பாடமாக அமையட்டுமே என்று அதனை வாங்கி டப் செய்து
1115.wav,எதிர் கட்சிகளின் தூண்டுதலால் நாடு முழுவதும் நடைப்பெற்ற வேலை நிறுத்தங்களும் அதனால் உற்பத்தியில் பாதிப்பு
1116.wav,எனவே இப்பிரச்னையில் ஆட்சியா் நேரடியாக தலையிட்டு நடவடிக்கை எடுக்க வேண்டும் என
1117.wav,அதுமட்டுமல்லாமல் இந்திய தேசத்தில் வாழ்கின்ற தமிழ்நாட்டு மீனவர்கள் எண்ணூற்றுக்கும் மேற்பட்டவர்களைக் கடலுக்குள் வைத்து ஈவு இரக்கமின்றிசுட்டுக்
1118.wav,நடத்துனர் அவன் அருகில் வந்தபோது ஏதோ எழுச்சி கொண்டவன் போல் இரயில்வே ஸ்டேசன் என்றான்
1119.wav,அவரின் கால் ரோமங்களை ஸ்டிக்கர் ஒட்டி சினேகன் பிய்த்து எடுக்க வலி தாங்காமல் கத்துகிறார்
1120.wav,மன்னார்குடியில் அனைத்து கட்சி பிரதிகளுடன் ஆலோசனை கூட்டம் தேர்தல் விதிமுறை மீறுவோர் மீது வழக்குபதிந்து சட்ட நடவடிக்கை
1121.wav,ஒரு மோட்டார் சைக்கிள் அல்லது படகு போன்ற போக்குவரத்துக்கு பயன்படுத்தப்படும் பிற சொத்து
1122.wav,வெண்ணிலா கபடிக்குழு தொடங்கி சகலகலாவல்லவன் வரை சூரியின் விறுவிறு வளர்ச்சி ஒரு பார்வை
1123.wav,அரசாங்க வாகனம் ஒன்றை சட்ட விரோதமான முறையில் பயன்படுத்திய குற்றச்சாட்டில் குற்றவாளியான திகாமடுல்ல மாவட்டத்தின்
1124.wav,இதைத் தவிரவும் ஸ்ரீலங்கா உள்நாட்டுப் போரின்போது அங்கிருந்து தப்பிப் பிழைத்து இந்தியாவிற்கு ஓடி வந்த
1125.wav,தனிபயன் வடிவமைப்பு மற்றும் நீர்புகா பக்கங்கள் கொண்ட ஒரு லோக்பால் பார்வை உள்ளே
1126.wav,பாலியல் பலாத்கார குற்றச்சாட்டில் தேடப்பட்ட முன்னாள் அமைச்சர் கைது
1127.wav,இந்த பொம்மைகள் செய்யும் ஒரு சுவாரஸ்யமான மற்றும் மிகவும் எளிய செயல்நிறைவேற்றத்திலான நுட்பமாகும்
1128.wav,குளித்தலை அருகே நங்கவரம் சுந்தரேஸ்வர் கோயிலில் சிலை கடத்தல் தடுப்பு பிரிவு சிறப்பு அதிகாரிகள் ஆய்வு
1129.wav,கனகராஜ் கார் விபத்தில் மரணமடைந்து இருப்பது கொடநாடு எஸ்டேட் காவலாளிக் கொலை வழக்கில் முக்கியத் திருப்பமாகக் கருதப்படுகிறது
1130.wav,குறித்த சம்பவம் தொடர்பாக மேலதிக விசாரணைகளை பொலிஸார் மேற்கொண்டு வருவது குறிப்பிடத்தக்கது
1131.wav,ஒசூர் அருகே உள்ள கெலவரப்பள்ளி அணையில் இருந்து பாசனத்துக்காக தண்ணீர் திறப்பு
1132.wav,உட்டா மாநில பல்கலைக்கழகம் போன்ற நிலம் வழங்கல் பல்கலைக்கழகங்களில் நீட்டிப்பு சேவைகள்
1133.wav,கொரோனா சிகிச்சைக்கு பயன்படும் கோவிஷீல்டு தடுப்பூசியின் விலையை உயர்த்தியது சீரம் நிறுவனம்
1134.wav,குறைந்த அலைவரிசையிலும் பின்னணி விரைவி பெருமளவு பகுதியில் கொண்ட ஒரு ஒலிபெருக்கி பேச்சாளர் தேவைப்படுகிறது
1135.wav,கரூர் ஜவகர் பஜாரில் சிசி டிவி மூலம் போலீசார் தீவிர கண்காணிப்பு பணி
1136.wav,தனது மூத்த மகன் கைலாசம் இறந்தது பாலசந்தர் மிகவும் மனமுடைந்து விட்டார் என்று ஒரு பேட்டியில்
1137.wav,சன் பிக்சர்ஸ் நிறுவனத்துக்கு இது பெரிய அடி இல்லை என்றாலும் நடிகர்களின் சம்பளத்தை குறைக்க முடிவெடுத்துள்ளதாக
1138.wav,இதனிடையே தமது நினைவேந்தல் மாத இறுதி நிகழ்வை மக்களிடையே பெருமெடுப்பில் அணிதிரட்டி செய்யவுள்ளதாக ஏற்பாட்டாளர்கள் அறிவித்துள்ளனர்
1139.wav,நிர்ணயிக்கப்பட்ட விலையை விட குறைந்த விலைக்கு அரிசி வகைகளை விற்பனை செய்ய முடியும்
1140.wav,நீட் தேர்வில் ஆள்மாறாட்டம் செய்த தர்மபுரி மருத்துவ கல்லூரி மாணவர் ஒருவர் விசாரணைக்கு பயந்து வெளிநாட்டுக்கு தப்பியோடிவிட்டதாக செய்திகள் வெளியாகியுள்ளது
1141.wav,டூவிலரில் செல்பவர்களுக்கு ஹெல்மெட் என்பது குறைந்தபட்ச பாதுகாப்பு என்றாலும் இது குறித்து விழிப்புணர்வு மக்கள் மத்தியில் முழுமையாக ஏற்படவில்லை
1142.wav,அதுதவிர மார்கழிப்பட்டம் மாசிப்பட்டம் சித்திரைப்பட்டம் என்றும் தமிழ் மாதங்கள் தேதிகளைக் கணக்கிட்டும் அந்தந்தப் பட்டத்துக்கு ஏற்ற பயிர்களைச் சாகுபடி செய்வார்கள்
1143.wav,எந்த தன்முனைப்போ பாவனையோ இல்லாமல் அவர்களின் ஆளுமையை முழுமையாக முன்னால்கொண்டு வருகிறீர்கள்
1144.wav,ஊரக வளர்ச்சி இயக்குனர் வீட்டில் லஞ்ச ஒழிப்பு போலீஸ் திடீர் சோதனை
1145.wav,சேலம் அஸ்தம்பட்டியில் உள்ள அரசு ஆய்வு மாளிகையில் முதல்வர் எடப்பாடி பழனிச்சாமி அதிகாரிகளுடன் ஆய்வு
1146.wav,மீனவர்கள் பிரச்னை குறித்து இலங்கை ஜனாதிபதி மகிந்த ராஜபக்சவுன் பிரதமர் நரேந்திர மோடி தொடர்ந்து பேசி வருகிறார் என்று இந்திய
1147.wav,இருப்பினும் அவர் என்ன விதமான அறிவிப்பை வெளியிடுகிறார்கள் என்பதைப் பொறுத்திருந்து பார்ப்போம்
1148.wav,பிஞ்சுக் குழந்தையின் உடலில் வெடிகுண்டை கட்டி வெடிக்கச் செய்த ஐஎஸ் அரக்கன்கள்
1149.wav,சிறிரங்கனுக்கும் கொழுவிக்கும் கையில அயுதம் இருந்தா நீங்கள் என்ன செய்வீர்கள் என்பது இந்த மாதிரி விழல்த்தனமான உரையாடல்களைப் பாக்கிறபோது புரிகிறது
1150.wav,பூமலை புதிய கற்றல் வனத்தில் ஐந்து பிரிவுகளுடன் புதிய கவர்ச்சி அம்சம்
1151.wav,சுதந்திர மற்றம் மகிழ்ச்சியுடன் வாழக்கூடிய சூழலை ஏற்படுத்துமாறு கேட்டுக் கொண்டனர் என்றும் ஜனாதிபதி தெரிவித்தார்
1152.wav,உள்ளாடைகளை துவைக்க மறுத்த பெண் ஊழியரிடம் விளக்கம் கேட்டு நீதிபதி நோட்டீஸ்
1153.wav,கடுமையான பிட்கள் மூலம் உங்கள் வர்க்கத்தின் கவனத்தைத் தக்கவைத்துக் கொள்வதற்கான சரியான உண்மையான பொருட்களை கண்டுபிடித்து விடலாம்
1154.wav,கர்ப்பிணி ஜானெட் ஜாக்சன் லண்டனைச் சுற்றி ஒரு முஸ்லீம் உடையில் நடக்கிறாள்
1155.wav,மத்தியில் காங்கிரஸ் ஆட்சி மலர வேண்டி சென்னையில் ஸ்ரீ மஹா சண்டி யாகம்
1156.wav,அதிகாரிகள் அலட்சியத்தால் விளைநிலங்களில் புகுந்த வெள்ளம் நெற்பயிர்கள் நீரில் மூழ்கி சேதம் விவசாயிகள் வேதனை
1157.wav,குழந்தை சுர்ஜித்தை மீட்க போர்வெல் மூலம் குழி தோண்டும் பணி தொடங்கியது
1158.wav,இணையத்தின் வெகு வேகமாக முன்னேறி வருவதால் தோன்றுகின்றன புதிய தொழில்களில் தொடங்கியது
1159.wav,பெங்களூர் சிறையில் இளவரசியுடன் ஒன்றாக இருந்த சசிகலா தற்போது தனி அறைக்கு மாறியுள்ளதுடன் அவருக்கு நிறைய வசதிகள் செய்து கொடுக்கப்பட்டுள்ளது
1160.wav,மதநம்பிக்கை போன்றவற்றுடன் இணைந்து மிகமிகப்பெரிய ஓசையாக ஒலித்தாலன்றி இந்தியச் சாமானியனிடம் சூழியல் சார்ந்த எளிய கருத்தைக்கூடக் கொண்டுசென்று சேர்க்கமுடியாது
1161.wav,தேர் இழுக்கவே ஊர் கூட வேண்டும் ஊருக்குள் பேரெடுக்க நூறு தேராது இழுக்கவேண்டும்
1162.wav,ஆகையால் பெப்ரவரி முதலாம் திகதி மத்திய நிதி அமைச்சர் நிர்மலா சீதாராமன்
1163.wav,வெப்பமயமாதல் சவால்களை சமாளிக்க வேதங்களில் உத்திகள் உள்ளதாக கூறுகிறார்கள் மனதின் குரல் நிகழ்ச்சியில் பிரதமர் மோடி பேச்சு
1164.wav,மேலும் திருவாரூர் தொகுதிக்கு ஏற்கெனவே விருப்ப மனு பெறப்பட்டுவிட்டதால் மீண்டும் விருப்ப மனு அளிக்க தேவையில்லை என்று அதிமுக விளக்கமளித்துள்ளது
1165.wav,இந்நிலையில் கொரோனா வைரஸ் அறிகுறிகள் இல்லதாவர்களை கப்பலில் இருந்து வெளியேற்ற அனுமதி வழங்கப்பட்டது
1166.wav,பொறையாறு பாயும் நிலம் பொறையாற்று கிழான் என்னும் பெருங்குடி மகனுக்கு இறையிலியாக வழங்கப்பட்டிருந்தது
1167.wav,போக்குவரத்து ஊழியா்களுக்கு புதிய ஊதிய ஒப்பந்த பேச்சுவாா்த்தையை தொடங்க ஏஐடியுசி வலியுறுத்தல்
1168.wav,சுயமரியாதையை காப்பாற்றுங்கள் என்ற தலைப்பில் எழுதப்பட்டுள்ள ஆசிரியர் தலையங்கத்தின் முழு விபரம் வருமாறு
1169.wav,முன்னாள் ஜனாதிபதி மஹிந்த ராஜபக்ஷவின் பிரஜா உரிமையை இரத்துச் செய்வதற்கு அரசாங்கம் தீர்மானிக்கவில்லை
1170.wav,உளியின் பிளப்பிற்கு பயந்து மறைந்து கிடந்தால் வெறும் கல்லாக தான் காலம் கழிக்க வேண்டும் என்று சொல்வார்
1171.wav,ஆங்கிலம் பேசும் நாடுகளில் பழமொழி பொதுவான சிறிது சிறிதாக ஆபிரகாம் லிங்கன் கொண்டு
1172.wav,எந்த இடத்தில் பொன்சேகாவின் படம் இருந்தாலும் உடன் நீக்குமாறு அரசு உத்தரவு
1173.wav,டெல்லி தலைமைச் செயலக வாசலில் அமர்ந்து மக்களின் மனுக்களை பெறுகிறார் முதல்வர் கெஜ்ரிவால்
1174.wav,இது நீதிமன்ற தீர்ப்பைப் பற்றியோ அல்லது சோஸ்மாவைப் பற்றியோ அல்ல
1175.wav,மத்திய அரசின் கீழ் கொண்டுவர கிண்ணியா தளவைத்தியசாலையை தரமுயர்த்த துரித நடவடிக்கைகளை மூன்று பாராளுமன்ற உறுப்பினர்களின் கவனத்திற்கு
1176.wav,நோயாளியின் மருந்து சிகிச்சை மற்றும் மருந்தக பராமரிப்பு திட்டம் தொடர்பான தற்போதைய குறிப்புகள் மற்றும் கடிதங்களை பராமரித்தல்
1177.wav,இலங்கை தமிழர் உயிரிழப்பு விவகாரத்தில் தமிழக அரசுக்கு நோட்டீஸ்
1178.wav,நாட்டின் பாதுகாப்பு அச்சுறுத்தல் தொடர்பில் ஜனாதிபதி செயலகம் விடுத்துள்ள முக்கிய அறிவிப்பு
1179.wav,இது கொஞ்ச நேரத்திலேயே நான் பார்த்த மிகச் சிறந்த மென்பொருள் ஆகும்
1180.wav,சில சமயம் வாகனத்தின் மதிப்பை விட அபராத மதிப்பு தொகை அதிகம் இருப்பதால் வாகன ஓட்டிகள் அதிர்ச்சி அடைந்து வருகின்றனர்
1181.wav,உடலின் விரைவான செறிவு மற்றும் நச்சுகள் அகற்றப்படுதல் ஆகியவற்றில் எடை இழப்புக்கு இது பயன்படுகிறது
1182.wav,சடலம் பொலிசாரினால் பார்வையிடப்பட்ட பின்னர் அனுராதபுரம் பொது வைத்தியசாலை சட்ட வைத்தியர் பரிசோதனைக்காக எடுத்துச் செல்லப்பட்டுள்ளதாகவும் பொலிசார் தெரிவித்தனர்
1183.wav,அனைத்து மாவட்டத்திலுள்ள அரசு உயர்நிலை மேல்நிலை பள்ளிகளின் கிழ்கண்ட விவரங்களை அளித்து உதவுமாறு கேட்டுகொள்கிறேன்
1184.wav,பூப்படந்தப் பெண்களும் பூப்படைந்தப் பெண்ணின் உடல் மாற்றங்களையும் வாழ்க்கை முறையையும் சொல்லிக்கொடுப்பார்கள்
1185.wav,அலங்கார வார்த்தைகளைக் கொண்டிருந்த ஆங்கில கவிப்போக்கை விமர்சனம் செய்து எல்லாருக்கும் புரியும் வண்ணம் எழுத வலியுறுத்தினார்
1186.wav,பெண் குழந்தைகளுக்கு அப்பா சொல்லித்தர வேண்டிய சில விஷயங்கள்
1187.wav,மஹிந்த ஆட்சிகாலத்திலும் பார்க்க நல்லாட்சி அரசின் ஆட்சியில் முஸ்லிம் சமூகம் மிக மோசமாக பாதிக்கப்படுகிறது
1188.wav,உங்கள் முஸ்லீம் குழந்தை பெண் ஒரு அர்த்தமுள்ள பெயர் தேர்வு எப்படி
1189.wav,அறியப்பட்ட முள்ளிவாய்க்கால் வீரமறவர்களுக்கு வீரவணக்கம் மேலும் இதே காலத்தில் வீரச்சாவைத் தழுவிய அனைத்து வீரமறவர்களுக்கும் வீரவணக்கம்
1190.wav,எச்சமிட்ட காகத்தின் மிச்ச மாக
1191.wav,சென்னையில் லீலா கோல்ட் நகைக்கடையில் நடைபெற்ற வருமான வரித்துறை சோதனை நிறைவு
1192.wav,பேரறிஞர் அண்ணா பிறந்தநாளை முன்னிட்டு தலைவர்கள் மலர் தூவி மரியாதையை செலுத்தினர்
1193.wav,சடலத்தில் உள்பாவாடை உள்ளிட்ட உள்ளாடைகள் மாத்திரமே காணப்பட்டதாகவும் மேலாடைகள் எதுவுமே காணப்படவில்லை எனவும் காதில் தோடும் காணப்பட்டுள்ளன எனவும் தெரிவிக்கப்பட்டுள்ளது
1194.wav,அறிவிக்கப்படாத பேருந்து கட்டண உயர்வை ரத்து செய்ய வேண்டும் என பாமக இளைஞரணி தலைவர் அன்புமணி
1195.wav,துவங்கிய வேகத்தில் விற்றுத் தீர்ந்த தீபாவளி சிறப்பு ரயில்களுக்கான டிக்கெட் முன்பதிவு
1196.wav,இதனைத்தொடர்ந்து மக்களை நோக்கி கண்ணீர்ப்புகைப்பிரயோகம் மேற்கொள்ளப்பட்டதாகவும் இதனால் அங்கு பதற்றமான சூழல் காணப்பட்டதாகவும் தெரிவிக்கப்படுகின்றது
1197.wav,திருப்பூா் அருகே ஆளில்லா விமானம் மூலம் விடியோ எடுத்த அதிகாரிகள் மீது நடவடிக்கை கோரி மனு
1198.wav,தொலைக்காட்சி சீரியல்களில் நடித்து வரும் நடிகை நிலானி அண்மையில் மயிலாப்பூர் காவல் நிலையத்தில் ஒரு புகார் அளித்திருந்தார்
1199.wav,பகிடிவதையின்போது ஏற்பட்ட அனுபவங்கள் தொடர்பில் தமது மகன் தொடர்ந்தும் கடும் பீதியில் இருப்பதாக அவர்கள் குறிப்பிடுகிறனர்
1200.wav,இந்தியா வருகை தருகிறார் ஈரான் வெளியுறவுத் துறை அமைச்சர் ஜாவித் ஜப்ரி
1201.wav,இது மூன்றாவது வருடம் என்பதால் கடந்த மாதம் வருடாந்திர பிரம்மோற்சவம் நடைபெற்றது
1202.wav,திருமாலை எடுக்கை போன்ற பிரவ்ருத்திகளையும் உபாய புத்தி இன்றிக்கே ஸ்வயம் புருஷார்த்த புத்தியுடன் அனுஷ்ட்டித்து
1203.wav,அந்த வகையில் மாணவனால் தயாரிக்கப்பட்ட ஹலிகொப்டரை நேற்று அப் பாடசாலை மைதானத்தில் சோதனைக்குற்படுத்தப்பட்டது
1204.wav,புஷ் இந்தத் தேர்தலில் வெற்றி பெற எதையாவது செய்ய வேண்டும் என்ற திட்டம்தான் அவரது மனதில் ஆழமாய் இருந்தது
1205.wav,தொலைக்காட்சி நாடகங்களை உண்மை என்று நம்பிவிடும் நிலையில் மாற்றம் ஏற்பட வேண்டும்
1206.wav,நடிகை குஷ்பு ருத்திராட்ச தாலி அணிவதில் தவறில்லை என மதுரை ஆதீனம் அருணகிரிநாதர் கருத்து வெளியிட்டுள்ளார
1207.wav,இன்று காலை ஊர் திரும்பிய பழனிவேல் வழக்கம் போல் பூஜைகள் செய்வதற்காக ஆசிரமத்திற்கு வந்தார்
1208.wav,காணாமல் போனவர்களின் உறவினர்களால் நடத்தப்பட்ட இந்த ஆர்ப்பாட்டத்தின் மீது முகங்களை துணிகளால் மூடிக்கொண்டு வந்தவர்களே கைகளினால் தாக்கியுள்ளனர்
1209.wav,உங்கள் வாடிக்கையாளர்களுக்கு வழங்க வேண்டிய மதிப்பு எதுவும் இல்லை என்றால் உங்கள் வலைத்தளத்தை ஊக்குவிக்காதீர்கள்
1210.wav,இந்தநிலையில் இதுதொடர்பாக ஐக்கிய நாடுகள் சபைக்கு கடிதம் எழுதியுள்ள சிரிய வெளியுறவு துறை அமைச்சு அமெரிக்கா தலைமையிலான கூட்டு படையை
1211.wav,அதற்கு ஒத்துழைப்பு அளித்து ஒவ்வொரு மாநில அரசும் நோய் தொற்றை எதிர்த்து போராடி
1212.wav,பழமொழிகளை விரிவான புலத்தில் வைத்து சிந்திப்பதற்கான அடிப்படைகளை உருவாக்கியளிக்கும் நூல் இது
1213.wav,இந்த சந்திப்பில் மக்கள் நலக்கூட்டணியில் தமாகவுக்கு எத்தனை இடம் என்பது குறித்து முடிவு செய்யப்படும்
1214.wav,காஷ்மீரில் பாதுகாப்பு படையினர் மீது கல் ஏறிதல் சம்பவங்களை நடத்தியவர்களின் ஒருங்கிணைப்பாளர் கைது
1215.wav,ஏர் ஃபோர்ஸ் அதிகாரி தகுதித் தேர்வு பற்றி நீங்கள் தெரிந்து கொள்ள வேண்டியது
1216.wav,கஜா புயலால் முற்றிலும் பாதிக்கப்பட்ட நிலையில் மிளகு சாகுபடியில் கூடுதல் வருவாய் ஈட்டும் விவசாயிகள்
1217.wav,மே மாத மத்தியில் இந்திய இராணுவம் காஷ்மீர் பள்ளத்தாக்கிலிருந்து படைகளை கார்கில் பகுதிக்கு அனுப்பியது
1218.wav,சமீபமாக கான்கிரீட்டில் கட்டியெழுப்பப்படும் பெரும் சிலைகள் நம் சூழலின் பெரிய மருக்கள் போல மாறிவிட்டிருக்கின்றன
1219.wav,இந்தியாவில் இருந்து நேபாளத்துக்கு பெட்ரோல் அனுப்பும் திட்டத்தை தொடங்கி வைத்தார் பிரதமர் மோடி
1220.wav,இதுபோன்ற அடக்குமுறைகளை இரும்புக்கரம் கொண்டு அடக்க உங்களைப் போன்றஒரு உத்தமர் தேவை
1221.wav,மன நல அமைப்புகளில் குறைந்தபட்ச வழிமுறைகளைஉருவாக்க உத்தரவிடக் கோரி பொது நல மனு தாக்கல்
1222.wav,மேலும் அருகே இருந்த வீட்டிற்குள்ளும் அவர்கள் நுழைந்து பதுங்க ஆரம்பித்தால் அப்பகுதியினரே ரவுடிகளை அடித்து உதைத்து போலீசாரிடம் ஒப்படைத்தனர்
1223.wav,அதனால் சோனியா மற்றும் ராகுல் மீது நடவடிக்கை எடுக்க வேண்டும் என்று கூறியிருந்தார்
1224.wav,இன்று நள்ளிரவு முதல் சிலாங்கூரில் சாலை சோதனை நடவடிக்கைகள் அதிகரிக்கப்படும்
1225.wav,நாம் தயார் அழகாக கோழி மற்றும் காளான்கள் அடுக்குகள் கொண்ட ஒரு பண்டிகை கலவை அலங்கரிக்க
1226.wav,சுவீடன் நாட்டின் தொழில்நுட்பத்தின் கீழ் நிர்மாணிக்கப்படவுள்ள இந்த தொழிற்சாலையின் நடவடிக்கைகளை இவ்வருடம் ஆரம்பிக்க
1227.wav,இதைப்பற்றி தெள்ள தெளிவாய் தேவாரத்திலிருந்தும் திருவாசகத்திலிருந்தும் திருமந்திரத்திலும் திருக்குறளிலும் பாரதியார் பாடலிலும் நிறைய பாடல்களை ஆசிரியர் மேற்கோள்காட்டியுள்ளார்
1228.wav,மேலும் அதனுடன் பேக்கிங் சோடா மற்றும் உப்பு சேர்க்கவும் நன்றாக கலக்கவும்
1229.wav,இப்பிரிவை மூடுவதற்கும் எந்த சம்பந்தம் இல்லை என்று வங்கி தெரிவித்திருப்பது நோட் பண்ண வேண்டிய விஷயம்
1230.wav,நீங்கள் விரும்பும் ஒருவர் இறக்கும் போது நடைமுறை மற்றும் ஆன்மீக ஆலோசனை
1231.wav,ஆலம்குளம் ஆரம்ப பிரிவு மருந்தகத்திலுள்ள குறைபாடுகளை நிவர்த்தி செய்துதரக்கோரி சுகாதார அமைச்சரிடம் மகஜர் கையளிப்பு
1232.wav,மோடி அரசு எப்போதும் கிராமப்புற இந்தியாவின் வளர்ச்சி மற்றும் நாட்டின் ஏழை பிரிவினரின் நலனுக்காக
1233.wav,வைரமுத்துவின் தமிழை ஆண்டாள் என்ற கட்டுரையை தடை செய்ய ஹைகோர்ட்டில் வழக்கு
1234.wav,எனவே மாவட்ட நிர்வாகம் தரமான அரிசி வழங்க நடவடிக்கை எடுக்க வேண்டும் என கோரிக்கை எழுந்துள்ளது
1235.wav,ஒரு கற்றல் ஒப்பந்தம் எழுதுவது மற்றும் உங்கள் இலக்குகளை எவ்வாறு உணர வேண்டும்
1236.wav,முதுகுளத்தூரில் பாழடைந்த கட்டிடத்தில் இயங்கும் சத்துணவு முட்டை குடோன் உயிர்ப்பலி ஏற்படும் அபாயம்
1237.wav,காரணம் மழை வரும் நேரத்தில் தேசிய கொடியை இறக்கி பத்திரபடுத்தி வைக்க
1238.wav,அரச சார்பற்ற தொண்டர் அமைப்புக்களை நிரந்தரமாக நாட்டை விட்டே துரத்த புதிய சட்டம்
1239.wav,வட இந்தியாவில் முக்கிய பண்டிகையான கர்வா சௌத் விரதத்தை கொண்டாடி மகிழ்ந்த பெண்கள்
1240.wav,இதற்கு தலைமையாக தேர்தல் ஆணையம் மற்றும் கட்சியினர் ஏற்று கொண்டுள்ளனர் என முதலமைச்சர் பதில்மனு
1241.wav,உலக நாடுகளின் நிலையை கவனத்தில் கொண்டு சீனா இனி பாடம் படிக்க வேண்டும்
1242.wav,உங்கள் ஜெபங்களுக்கு அல்லது தியானங்களுக்கு பதிலளிக்கும் ஆவியின் அடையாளத்தை எவ்வாறு சோதிக்க வேண்டும்
1243.wav,பெரணமல்லூர் அருகே ஏரி ஆக்கிரமிப்பு அகற்ற பொதுமக்கள் கோரிக்கை அதிகாரிகள் மெத்தனம் என குற்றச்சாட்டு
1244.wav,அல்லாஹ் இது போன்று மென்மேலும் உதவி செய்ய உங்களுக்கு பெரிய மனதையும் அதற்கு உண்டான பரக்கத்தையும் தருவானாக ஆமீன்
1245.wav,நிதியை தவறாகப் பயன்படுத்தியதாக அவர் மீது நேற்று கோலாலம்பூர் செஷன்ஸ் நீதிமன்றத்தில்
1246.wav,வணிகர்களுக்குப் பெரும்பாலான தரகு நிறுவனங்கள் வர்த்தகத்தின் அளவு மற்றும் வர்த்தக நிதி அடிப்படையில் சிறப்பு விலைச் சலுகைகளை வழங்குகின்றன
1247.wav,குறித்த மாணவனை சந்தித்த முதலமைச்சர் இவ்வளவு கஷ்டத்திற்கு மத்தியிலும் கல்வியை தொடர்வதனையிட்டு அவருக்கு தனது பாராட்டுக்களை தெரிவித்துள்ளார்
1248.wav,அதீத உடை மற்றும் உடற் திணிவுக் குறியீடு பற்றி மேலும் வாசிக்க பானை வயிற்றோர்களின் எலும்பு முறியாமல் காத்தல்
1249.wav,பூச்சுகளை ஒழித்து எவ்வுயிரும் என்னுயிர் போல் எண்ணியிரங்கித் திருவருள் நெறி நின்று ஒழுகுதலாகிய பழந்தமிழ்க் கொள்கையே சைவ நன்மக்கட்குரிய
1250.wav,இதனால் தமிழகத்தில் மீண்டும் ஒரு பெண் பாஜக தலைவராக வாய்ப்பு இருக்கும் என்று அரசியல் வட்டாரங்கள் எதிர்பார்க்கின்றன
1251.wav,பதில் நீங்கள் உலகத்தை அல்லது மனித உடலைக் குறிப்பிடுகிறதா என்பதைப் பொறுத்தது
